BallUniqueID,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,IsBowlerWicket,BallName,CommentStrikers,IsExtra,IsMaiden,BowlTypeName,ShotType,IsBouncer,BallCount,TotalRuns,BOWLING_LINE_ID,BOWLING_LENGTH_ID,IsFifty,IsHundred,IsHattrick
310035,6,884,2,13,Chennai Super Kings,Ambati Rayudu,Mayank Dagar,,16,6,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,15.6,Mayank Dagar TO Ambati Rayudu,0,0,ORTHODOX,LATE CUT,0,6,119,Outside Off stump,Good Length,0,0,0
310036,1,884,2,13,Chennai Super Kings,Devon Conway,Mayank Markande,,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,16.1,Mayank Markande TO Devon Conway,0,0,LEG SPIN,STEP DOWN STRAIGHT DRIVE,0,1,119,Middle stump,Full Length,0,0,0
310037,2,884,2,13,Chennai Super Kings,Devon Conway,Mayank Markande,,17,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.2,Mayank Markande TO Devon Conway,0,0,LEG SPIN,STEP DOWN OFF DRIVE,0,2,120,Outside Off stump,Good Length,0,0,0
310038,3,884,2,13,Chennai Super Kings,Ambati Rayudu,Mayank Markande,,17,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.3,Mayank Markande TO Ambati Rayudu,0,0,LEG SPIN,BACKFOOT COVERDRIVE,0,3,121,Off stump,Good Length,0,0,0
310039,4,884,2,13,Chennai Super Kings,Devon Conway,Mayank Markande,,17,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,16.4,Mayank Markande TO Devon Conway,0,0,GOOGLY,SLOG SWEEP,0,4,121,Off stump,Good Length,0,0,0
310040,5,884,2,13,Chennai Super Kings,Devon Conway,Mayank Markande,,17,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,16.5,Mayank Markande TO Devon Conway,0,0,LEG SPIN,BACKFOOT COVERDRIVE,0,5,122,Outside Off stump,Good Length,0,0,0
310041,6,884,2,13,Chennai Super Kings,Ambati Rayudu,Mayank Markande,,17,6,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,1,16.6,Mayank Markande TO Ambati Rayudu,0,0,GOOGLY,FORWARD PUSH,0,6,122,Outside Off stump,Good Length,0,0,0
310042,1,884,2,13,Chennai Super Kings,Devon Conway,Umran Malik,,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.1,Umran Malik TO Devon Conway,0,0,ANGLED IN,FORWARD PUSH,0,1,123,Outside Off stump,Short of Good Length,0,0,0
310043,2,884,2,13,Chennai Super Kings,Moeen Ali,Umran Malik,,18,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,17.2,Umran Malik TO Moeen Ali,0,0,ANGLED IN,FORWARD PUSH,0,2,123,Outside Off stump,Good Length,0,0,0
310044,3,884,2,13,Chennai Super Kings,Moeen Ali,Umran Malik,,18,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,17.3,Umran Malik TO Moeen Ali,0,0,ANGLED IN,FORWARD DEFENCE,0,3,123,Outside Off stump,Good Length,0,0,0
310045,4,884,2,13,Chennai Super Kings,Moeen Ali,Umran Malik,,18,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,17.4,Umran Malik TO Moeen Ali,0,0,ANGLED IN,BACKFOOT DEFENCE,0,4,124,Outside Off stump,Short of Good Length,0,0,0
310046,5,884,2,13,Chennai Super Kings,Devon Conway,Umran Malik,,18,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,17.5,Umran Malik TO Devon Conway,0,0,STRAIGHT BALL,LOFTED COVER DRIVE,0,5,128,Outside Off stump,Good Length,0,0,0
310047,6,884,2,13,Chennai Super Kings,Devon Conway,Umran Malik,,18,6,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,17.6,Umran Malik TO Devon Conway,0,0,BOUNCER,BACKFOOT PULL SHOT,1,6,132,Outside Off stump,Short Length,0,0,0
310048,1,884,2,13,Chennai Super Kings,Moeen Ali,Washington Sundar,,19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,18.1,Washington Sundar TO Moeen Ali,0,0,OFF SPIN,FORWARD PUSH,0,1,133,Off stump,Full Length,0,0,0
310049,2,884,2,13,Chennai Super Kings,Devon Conway,Washington Sundar,,19,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,18.2,Washington Sundar TO Devon Conway,0,0,OFF SPIN,REVERSE SWEEP,0,2,134,Off stump,Full Length,0,0,0
310050,3,884,2,13,Chennai Super Kings,Moeen Ali,Washington Sundar,,19,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,18.3,Washington Sundar TO Moeen Ali,0,0,OFF SPIN,BACKFOOT PUSH,0,3,134,Outside Leg stump,Good Length,0,0,0
310051,4,884,2,13,Chennai Super Kings,Moeen Ali,Washington Sundar,,19,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,18.4,Washington Sundar TO Moeen Ali,0,0,OFF SPIN,LOFTED ON DRIVE,0,4,138,Outside Leg stump,Full Length,0,0,0
308600,1,883,2,14,Delhi Capitals,David Warner,Umesh Yadav,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.1,Umesh Yadav TO David Warner,0,0,ANGLED ACROSS,FORWARD DEFENCE,0,1,0,Off stump,Good Length,0,0,0
308601,2,883,2,14,Delhi Capitals,David Warner,Umesh Yadav,,1,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,0.2,Umesh Yadav TO David Warner,0,0,ANGLED ACROSS,BACKFOOT PULL SHOT,0,2,4,Middle stump,Short of Good Length,0,0,0
308602,3,883,2,14,Delhi Capitals,David Warner,Umesh Yadav,,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.3,Umesh Yadav TO David Warner,0,0,STRAIGHT BALL,BACKFOOT PULL SHOT,0,3,5,Outside Leg stump,Short of Good Length,0,0,0
308603,4,883,2,14,Delhi Capitals,Prithvi Shaw,Umesh Yadav,,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0.4,Umesh Yadav TO Prithvi Shaw,0,0,ANGLED IN,FRONTFOOT FLICK,0,4,6,Outside Off stump,Good Length,0,0,0
308604,5,883,2,14,Delhi Capitals,David Warner,Umesh Yadav,,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.5,Umesh Yadav TO David Warner,0,0,ANGLED ACROSS,FRONTFOOT ON DRIVE,0,5,6,Outside Off stump,Full Length,0,0,0
308605,6,883,2,14,Delhi Capitals,David Warner,Umesh Yadav,,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0.6,Umesh Yadav TO David Warner,0,0,BOUNCER,LEFT ALONE,1,6,6,Outside Leg stump,Short Length,0,0,0
308606,1,883,2,14,Delhi Capitals,Prithvi Shaw,Kulwant Khejroliya,,2,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,1.1,Kulwant Khejroliya TO Prithvi Shaw,0,0,ANGLED ACROSS,BACKFOOT OFF DRIVE,0,1,10,Off stump,Short of Good Length,0,0,0
308607,2,883,2,14,Delhi Capitals,Prithvi Shaw,Kulwant Khejroliya,,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,1.2,Kulwant Khejroliya TO Prithvi Shaw,0,0,STRAIGHT BALL,BACKFOOT PUSH,0,2,11,Outside Leg stump,Good Length,0,0,0
308608,3,883,2,14,Delhi Capitals,David Warner,Kulwant Khejroliya,,2,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,1.3,Kulwant Khejroliya TO David Warner,0,0,ANGLED IN,BACKFOOT PULL SHOT,0,3,15,Off stump,Short Length,0,0,0
308609,4,883,2,14,Delhi Capitals,David Warner,Kulwant Khejroliya,,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,1.4,Kulwant Khejroliya TO David Warner,0,0,ANGLED IN,BACKFOOT COVERDRIVE,0,4,19,Outside Off stump,Short of Good Length,0,0,0
308610,5,883,2,14,Delhi Capitals,David Warner,Kulwant Khejroliya,,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1.5,Kulwant Khejroliya TO David Warner,0,0,ANGLED IN,BACKFOOT PULL SHOT,0,5,19,Outside Off stump,Short of Good Length,0,0,0
308611,6,883,2,14,Delhi Capitals,David Warner,Kulwant Khejroliya,,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,1.6,Kulwant Khejroliya TO David Warner,0,0,ANGLED IN,FRONTFOOT ON DRIVE,0,6,19,Leg stump,Full Toss,0,0,0
308612,1,883,2,14,Delhi Capitals,Prithvi Shaw,Andre Russell,,3,1,2 (NB),1,1,0,0,0,1,0,1,0,0,0,0,0,,0,2.1,Andre Russell TO Prithvi Shaw,1,0,OFF CUTTER,FRONTFOOT ON DRIVE,0,1,21,Off stump,Good Length,0,0,0
308613,2,883,2,14,Delhi Capitals,David Warner,Andre Russell,,3,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,2.1,Andre Russell TO David Warner,0,0,STRAIGHT BALL,FRONTFOOT ON DRIVE,0,2,25,Leg stump,Full Length,0,0,0
308614,3,883,2,14,Delhi Capitals,David Warner,Andre Russell,,3,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,2.2,Andre Russell TO David Warner,0,0,ANGLED ACROSS,BACKFOOT PULL SHOT,0,3,29,Leg stump,Short of Good Length,0,0,0
308615,4,883,2,14,Delhi Capitals,David Warner,Andre Russell,,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2.3,Andre Russell TO David Warner,0,0,ANGLED ACROSS,BACKFOOT COVERDRIVE,0,4,29,Leg stump,Good Length,0,0,0
308616,5,883,2,14,Delhi Capitals,David Warner,Andre Russell,,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2.4,Andre Russell TO David Warner,0,0,ANGLED ACROSS,CUT SHOT,0,5,29,Outside Off stump,Short of Good Length,0,0,0
308617,6,883,2,14,Delhi Capitals,David Warner,Andre Russell,,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,2.5,Andre Russell TO David Warner,0,0,STRAIGHT BALL,BACKFOOT PUSH,0,6,29,Outside Leg stump,Short of Good Length,0,0,0
308618,7,883,2,14,Delhi Capitals,David Warner,Andre Russell,,3,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,0,2.6,Andre Russell TO David Warner,0,0,STRAIGHT BALL,BACKFOOT PULL SHOT,0,7,31,Outside Leg stump,Short of Good Length,0,0,0
308619,1,883,2,14,Delhi Capitals,Prithvi Shaw,Sunil Narine,,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.1,Sunil Narine TO Prithvi Shaw,0,0,OFF SPIN,FORWARD DEFENCE,0,1,31,Outside Off stump,Good Length,0,0,0
308620,2,883,2,14,Delhi Capitals,Prithvi Shaw,Sunil Narine,,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,3.2,Sunil Narine TO Prithvi Shaw,0,0,OFF SPIN,BACKFOOT ON DRIVE,0,2,32,Outside Off stump,Good Length,0,0,0
308621,3,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,3.3,Sunil Narine TO David Warner,0,0,OFF SPIN,CUT SHOT,0,3,33,Outside Off stump,Good Length,0,0,0
308622,4,883,2,14,Delhi Capitals,Prithvi Shaw,Sunil Narine,,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.4,Sunil Narine TO Prithvi Shaw,0,0,OFF SPIN,BACKFOOT ON DRIVE,0,4,33,Off stump,Good Length,0,0,0
308623,5,883,2,14,Delhi Capitals,Prithvi Shaw,Sunil Narine,,4,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,3.5,Sunil Narine TO Prithvi Shaw,0,0,OFF SPIN,BACKFOOT ON DRIVE,0,5,34,Outside Off stump,Good Length,0,0,0
308624,6,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,3.6,Sunil Narine TO David Warner,0,0,OFF SPIN,BACKFOOT COVERDRIVE,0,6,34,Outside Off stump,Short of Good Length,0,0,0
308625,1,883,2,14,Delhi Capitals,Prithvi Shaw,Varun Chakaravarthy,,5,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,4.1,Varun Chakaravarthy TO Prithvi Shaw,0,0,GOOGLY,CUT SHOT,0,1,38,Outside Off stump,Short of Good Length,0,0,0
308626,2,883,2,14,Delhi Capitals,Prithvi Shaw,Varun Chakaravarthy,,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,4.2,Varun Chakaravarthy TO Prithvi Shaw,0,0,GOOGLY,BACKFOOT PULL SHOT,0,2,38,Outside Leg stump,Good Length,0,0,0
308627,3,883,2,14,Delhi Capitals,Prithvi Shaw,Varun Chakaravarthy,,5,3,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,1,4.3,Varun Chakaravarthy TO Prithvi Shaw,0,0,CARROM BALL,CUT SHOT,0,3,38,Off stump,Good Length,0,0,0
308628,4,883,2,14,Delhi Capitals,Mitchell Marsh,Varun Chakaravarthy,,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.4,Varun Chakaravarthy TO Mitchell Marsh,0,0,GOOGLY,BACKFOOT PUSH,0,4,39,Off stump,Good Length,0,0,0
308629,5,883,2,14,Delhi Capitals,David Warner,Varun Chakaravarthy,,5,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,4.5,Varun Chakaravarthy TO David Warner,0,0,GOOGLY,BACKFOOT PULL SHOT,0,5,43,Outside Off stump,Good Length,0,0,0
308630,6,883,2,14,Delhi Capitals,David Warner,Varun Chakaravarthy,,5,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,4.6,Varun Chakaravarthy TO David Warner,0,0,GOOGLY,FRONTFOOT FLICK,0,6,44,Outside Leg stump,Full Length,0,0,0
308631,1,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,6,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,5.1,Sunil Narine TO David Warner,0,0,OFF SPIN,BACKFOOT PULL SHOT,0,1,48,Outside Off stump,Short of Good Length,0,0,0
308632,2,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.2,Sunil Narine TO David Warner,0,0,CARROM BALL,LEG GLANCE,0,2,48,Middle stump,Good Length,0,0,0
308633,3,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,6,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,5.3,Sunil Narine TO David Warner,0,0,OFF SPIN,SWEEP SHOT,0,3,52,Off stump,Good Length,1,0,0
308634,4,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,6,4,1 (WD),0,0,0,0,0,1,1,0,0,0,0,0,0,,0,5.4,Sunil Narine TO David Warner,1,0,OFF SPIN,LEFT ALONE,0,4,53,Outside Leg stump,Good Length,0,0,0
308635,5,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,5.4,Sunil Narine TO David Warner,0,0,OFF SPIN,BACKFOOT ON DRIVE,0,5,57,Off stump,Good Length,0,0,0
308636,6,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,6,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,5.5,Sunil Narine TO David Warner,0,0,OFF SPIN,LOFTED STRAIGHT,0,6,61,Outside Off stump,Good Length,0,0,0
308637,7,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,5.6,Sunil Narine TO David Warner,0,0,OFF SPIN,BACKFOOT PUSH,0,7,61,Outside Off stump,Good Length,0,0,0
308638,1,883,2,14,Delhi Capitals,Mitchell Marsh,Anukul Roy,,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.1,Anukul Roy TO Mitchell Marsh,0,0,ORTHODOX,BACKFOOT DEFENCE,0,1,61,Off stump,Good Length,0,0,0
308639,2,883,2,14,Delhi Capitals,Mitchell Marsh,Anukul Roy,,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.2,Anukul Roy TO Mitchell Marsh,0,0,ORTHODOX,BACKFOOT PUSH,0,2,61,Outside Off stump,Good Length,0,0,0
308640,3,883,2,14,Delhi Capitals,Mitchell Marsh,Anukul Roy,,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.3,Anukul Roy TO Mitchell Marsh,0,0,ORTHODOX,FORWARD PUSH,0,3,61,Outside Leg stump,Full Length,0,0,0
308641,4,883,2,14,Delhi Capitals,Mitchell Marsh,Anukul Roy,,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.4,Anukul Roy TO Mitchell Marsh,0,0,ARM BALL,FRONTFOOT ON DRIVE,0,4,61,Middle stump,Full Length,0,0,0
308642,5,883,2,14,Delhi Capitals,Mitchell Marsh,Anukul Roy,,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,6.5,Anukul Roy TO Mitchell Marsh,0,0,ORTHODOX,FORWARD DEFENCE,0,5,61,Off stump,Good Length,0,0,0
308643,6,883,2,14,Delhi Capitals,Mitchell Marsh,Anukul Roy,,7,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,6.6,Anukul Roy TO Mitchell Marsh,0,0,ARM BALL,BACKFOOT COVERDRIVE,0,6,62,Outside Off stump,Good Length,0,0,0
308644,1,883,2,14,Delhi Capitals,Mitchell Marsh,Nitish Rana,,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,7.1,Nitish Rana TO Mitchell Marsh,0,0,OFF SPIN,BACKFOOT PUSH,0,1,62,Leg stump,Good Length,0,0,0
308645,2,883,2,14,Delhi Capitals,Mitchell Marsh,Nitish Rana,,8,2,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,1,7.2,Nitish Rana TO Mitchell Marsh,0,0,OFF SPIN,LOFTED OFF DRIVE,0,2,62,Off stump,Full Length,0,0,0
308646,3,883,2,14,Delhi Capitals,Phil Salt,Nitish Rana,,8,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,7.3,Nitish Rana TO Phil Salt,0,0,OFF SPIN,FRONTFOOT COVERDRIVE,0,3,66,Off stump,Full Length,0,0,0
308647,4,883,2,14,Delhi Capitals,Phil Salt,Nitish Rana,,8,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,7.4,Nitish Rana TO Phil Salt,0,0,OFF SPIN,BACKFOOT ON DRIVE,0,4,67,Outside Off stump,Good Length,0,0,0
308648,5,883,2,14,Delhi Capitals,David Warner,Nitish Rana,,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,7.5,Nitish Rana TO David Warner,0,0,OFF SPIN,BACKFOOT PUSH,0,5,67,Off stump,Good Length,0,0,0
308649,6,883,2,14,Delhi Capitals,David Warner,Nitish Rana,,8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,7.6,Nitish Rana TO David Warner,0,0,OFF SPIN,BACKFOOT PUSH,0,6,67,Off stump,Good Length,0,0,0
308650,1,883,2,14,Delhi Capitals,Phil Salt,Anukul Roy,,9,1,0 WK,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught & Bowled,1,8.1,Anukul Roy TO Phil Salt,0,0,ORTHODOX,FRONTFOOT STRAIGHT DRIVE,0,1,67,Off stump,Full Length,0,0,0
308651,2,883,2,14,Delhi Capitals,Manish Pandey,Anukul Roy,,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,8.2,Anukul Roy TO Manish Pandey,0,0,ORTHODOX,FORWARD PUSH,0,2,67,Off stump,Full Length,0,0,0
308652,3,883,2,14,Delhi Capitals,Manish Pandey,Anukul Roy,,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,8.3,Anukul Roy TO Manish Pandey,0,0,ORTHODOX,FORWARD PUSH,0,3,67,Off stump,Full Length,0,0,0
308653,4,883,2,14,Delhi Capitals,Manish Pandey,Anukul Roy,,9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,8.4,Anukul Roy TO Manish Pandey,0,0,ORTHODOX,FORWARD PUSH,0,4,67,Off stump,Full Length,0,0,0
308654,5,883,2,14,Delhi Capitals,Manish Pandey,Anukul Roy,,9,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.5,Anukul Roy TO Manish Pandey,0,0,ORTHODOX,BACKFOOT PULL SHOT,0,5,68,Outside Off stump,Short of Good Length,0,0,0
308655,6,883,2,14,Delhi Capitals,David Warner,Anukul Roy,,9,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,8.6,Anukul Roy TO David Warner,0,0,ARM BALL,BACKFOOT PULL SHOT,0,6,69,Off stump,Short of Good Length,0,0,0
308656,1,883,2,14,Delhi Capitals,David Warner,Nitish Rana,,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.1,Nitish Rana TO David Warner,0,0,OFF SPIN,FRONTFOOT OFF DRIVE,0,1,70,Outside Off stump,Full Length,0,0,0
308657,2,883,2,14,Delhi Capitals,Manish Pandey,Nitish Rana,,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.2,Nitish Rana TO Manish Pandey,0,0,OFF SPIN,FRONTFOOT ON DRIVE,0,2,71,Outside Off stump,Full Length,0,0,0
308658,3,883,2,14,Delhi Capitals,David Warner,Nitish Rana,,10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.3,Nitish Rana TO David Warner,0,0,OFF SPIN,FRONTFOOT ON DRIVE,0,3,72,Outside Leg stump,Full Length,0,0,0
308659,4,883,2,14,Delhi Capitals,Manish Pandey,Nitish Rana,,10,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,9.4,Nitish Rana TO Manish Pandey,0,0,ARM BALL,BACKFOOT ON DRIVE,0,4,73,Off stump,Good Length,0,0,0
308660,5,883,2,14,Delhi Capitals,David Warner,Nitish Rana,,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,9.5,Nitish Rana TO David Warner,0,0,OFF SPIN,CUT SHOT,0,5,73,Outside Off stump,Good Length,0,0,0
308661,6,883,2,14,Delhi Capitals,David Warner,Nitish Rana,,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,9.6,Nitish Rana TO David Warner,0,0,OFF SPIN,FORWARD PUSH,0,6,73,Outside Leg stump,Full Length,0,0,0
308662,1,883,2,14,Delhi Capitals,Manish Pandey,Anukul Roy,,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,10.1,Anukul Roy TO Manish Pandey,0,0,ORTHODOX,STEP DOWN ON DRIVE,0,1,74,Middle stump,Good Length,0,0,0
308663,2,883,2,14,Delhi Capitals,David Warner,Anukul Roy,,11,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,10.2,Anukul Roy TO David Warner,0,0,ORTHODOX,SWEEP SHOT,0,2,78,Leg stump,Full Length,0,0,0
308664,3,883,2,14,Delhi Capitals,David Warner,Anukul Roy,,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10.3,Anukul Roy TO David Warner,0,0,ORTHODOX,BACKFOOT COVERDRIVE,0,3,78,Outside Off stump,Good Length,0,0,0
308665,4,883,2,14,Delhi Capitals,David Warner,Anukul Roy,,11,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,10.4,Anukul Roy TO David Warner,0,0,ORTHODOX,BACKFOOT PULL SHOT,0,4,79,Outside Off stump,Good Length,0,0,0
308666,5,883,2,14,Delhi Capitals,Manish Pandey,Anukul Roy,,11,5,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,0,10.5,Anukul Roy TO Manish Pandey,0,0,ORTHODOX,STEP DOWN LOFTED STRAIGHT DRIVE,0,5,83,Leg stump,Full Length,0,0,0
308667,6,883,2,14,Delhi Capitals,Manish Pandey,Anukul Roy,,11,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,10.6,Anukul Roy TO Manish Pandey,0,0,ORTHODOX,FRONTFOOT STRAIGHT DRIVE,0,6,83,Off stump,Full Length,0,0,0
308668,1,883,2,14,Delhi Capitals,David Warner,Varun Chakaravarthy,,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,11.1,Varun Chakaravarthy TO David Warner,0,0,GOOGLY,BACKFOOT PULL SHOT,0,1,84,Outside Off stump,Short of Good Length,0,0,0
308669,2,883,2,14,Delhi Capitals,Manish Pandey,Varun Chakaravarthy,,12,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,11.2,Varun Chakaravarthy TO Manish Pandey,0,0,LEG SPIN,BACKFOOT PULL SHOT,0,2,85,Off stump,Good Length,0,0,0
308670,3,883,2,14,Delhi Capitals,David Warner,Varun Chakaravarthy,,12,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,11.3,Varun Chakaravarthy TO David Warner,0,0,OFF SPIN,BACKFOOT PULL SHOT,0,3,86,Leg stump,Short of Good Length,0,0,0
308671,4,883,2,14,Delhi Capitals,Manish Pandey,Varun Chakaravarthy,,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,11.4,Varun Chakaravarthy TO Manish Pandey,0,0,CARROM BALL,FORWARD DEFENCE,0,4,86,Outside Off stump,Good Length,0,0,0
308672,5,883,2,14,Delhi Capitals,Manish Pandey,Varun Chakaravarthy,,12,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,11.5,Varun Chakaravarthy TO Manish Pandey,0,0,LEG SPIN,FORWARD DEFENCE,0,5,86,Outside Off stump,Good Length,0,0,0
308673,6,883,2,14,Delhi Capitals,Manish Pandey,Varun Chakaravarthy,,12,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,11.6,Varun Chakaravarthy TO Manish Pandey,0,0,GOOGLY,BACKFOOT PUSH,0,6,87,Outside Leg stump,Good Length,0,0,0
308674,1,883,2,14,Delhi Capitals,Manish Pandey,Sunil Narine,,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,12.1,Sunil Narine TO Manish Pandey,0,0,CARROM BALL,BACKFOOT COVERDRIVE,0,1,88,Outside Off stump,Short of Good Length,0,0,0
308675,2,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,13,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,12.2,Sunil Narine TO David Warner,0,0,OFF SPIN,BACKFOOT PULL SHOT,0,2,89,Off stump,Good Length,0,0,0
308676,3,883,2,14,Delhi Capitals,Manish Pandey,Sunil Narine,,13,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,12.3,Sunil Narine TO Manish Pandey,0,0,OFF SPIN,CUT SHOT,0,3,90,Outside Off stump,Short of Good Length,0,0,0
308677,4,883,2,14,Delhi Capitals,David Warner,Sunil Narine,,13,4,1 (LB),0,0,0,0,1,1,0,0,0,1,0,0,0,,0,12.4,Sunil Narine TO David Warner,1,0,CARROM BALL,BACKFOOT PUSH,0,4,91,Outside Off stump,Good Length,0,0,0
